,sensor,ekf,pos,att,nav,cmdr,fmu,io
2023,101,495,551,200,126,82,10,1767
2024,101,495,551,200,126,82,10,1767
2025,101,495,551,200,126,82,10,1769
2026,101,495,551,200,1990,82,10,1769
2027,101,495,551,200,1990,82,14,1769
2028,101,485,551,200,1990,82,14,1769
2029,102,485,551,200,1990,82,14,1769
2030,102,485,599,200,1990,82,14,1769
2031,102,485,599,245,1990,82,14,1769
2032,102,485,599,245,1990,82,14,1769
2033,102,485,599,245,131,82,14,1769
2034,102,495,599,245,131,82,14,1769
2035,37,495,599,245,131,82,14,1769
2036,37,495,958,245,131,82,14,1769
2037,37,495,958,296,131,82,14,1769
2038,37,495,958,296,131,82,14,1769
2039,37,495,958,296,131,82,10,1769
2040,37,495,958,296,131,91,10,1769
2041,37,495,958,296,203,91,10,1769
2042,37,495,958,296,203,91,10,1740
2043,103,495,958,296,203,91,10,1740
2044,103,495,958,296,203,91,10,1740
2045,103,674,958,296,203,91,10,1740
2046,103,674,601,296,203,91,10,1740
2047,103,674,601,248,203,91,10,1740
2048,103,674,601,248,203,82,10,1740
2049,103,674,601,248,171,82,10,1740
2050,103,674,601,248,171,82,10,1765
2051,103,674,601,248,171,82,10,1765
2052,103,2079,601,248,171,82,10,1765
2053,103,2079,601,255,171,82,10,1765
2054,103,2079,373,255,171,82,10,1765
2055,102,2079,373,255,171,82,10,1765
2056,102,2079,373,255,396,82,10,1765
2057,102,2079,373,255,396,82,10,1762
2058,102,2079,373,255,396,82,10,1762
2059,102,486,373,255,396,82,10,1762
2060,102,486,373,255,396,82,10,1762
2061,102,486,615,255,396,82,10,1762
2062,102,486,615,256,396,82,10,1762
2063,102,486,615,256,396,81,10,1762
2064,102,486,615,256,2176,81,10,1762
2065,102,593,615,256,2176,81,10,1762
2066,101,593,615,256,2176,81,10,1762
2067,101,593,625,256,2176,81,10,1762
2068,101,593,625,212,2176,81,10,1762
2069,101,593,625,212,2176,81,10,1770
2070,101,593,625,212,2176,201,10,1770
2071,101,593,625,212,2176,201,14,1770
2072,101,593,625,212,126,201,14,1770
2073,101,593,625,212,126,201,14,1749
2074,101,593,625,212,126,82,14,1749
2075,101,593,625,212,126,82,10,1749
2076,101,777,625,212,126,82,10,1749
2077,101,777,951,212,126,82,10,1749
2078,101,777,951,297,126,82,10,1749
2079,215,777,951,297,126,82,10,1749
2080,215,777,951,297,279,82,10,1749
2081,215,777,951,297,279,82,10,1767
2082,215,777,951,297,279,82,10,1767
2083,215,777,951,297,279,82,14,1767
2084,215,112,951,297,279,82,14,1767
2085,101,112,951,297,279,82,14,1767
2086,101,112,556,297,279,82,14,1767
2087,101,112,556,197,279,82,14,1767
2088,101,112,556,197,126,82,14,1767
2089,101,112,556,197,126,82,14,1767
2090,101,2757,556,197,126,82,14,1767
2091,101,2757,556,354,126,82,14,1767
2092,101,2757,556,354,126,82,14,1750
2093,101,2757,442,354,126,82,14,1750
2094,101,2757,442,354,126,82,14,1750
2095,101,2757,442,354,126,82,10,1750
2096,101,2757,442,354,125,82,10,1750
2097,101,2757,442,354,125,154,10,1750
2098,101,2757,442,354,125,154,10,1764
2099,101,2757,442,354,125,154,14,1764
2100,101,113,442,354,125,154,14,1764
2101,101,113,442,354,125,154,14,1764
2102,101,113,554,354,125,154,14,1764
2103,101,113,554,209,125,154,14,1764
2104,101,113,554,209,224,154,14,1764
2105,101,113,554,209,224,154,14,1762
2106,101,113,554,209,224,154,14,1762
2107,101,129,554,209,224,154,14,1762
2108,101,129,554,209,224,154,14,1762
2109,101,129,558,209,224,154,14,1762
2110,101,129,558,209,224,154,14,1762
2111,101,129,558,209,224,89,14,1762
2112,101,129,558,209,126,89,14,1762
2113,101,771,558,209,126,89,14,1762
2114,101,771,634,209,126,89,14,1762
2115,101,771,634,235,126,89,14,1762
2116,37,771,634,235,126,89,14,1762
2117,37,771,634,235,126,89,14,1750
2118,37,771,634,235,126,200,14,1750
2119,37,771,634,235,126,200,10,1750
2120,37,771,634,235,2644,200,10,1750
2121,37,629,634,235,2644,200,10,1750
2122,762,629,634,235,2644,200,10,1750
2123,762,629,579,235,2644,200,10,1750
2124,762,629,579,212,2644,200,10,1750
2125,762,629,579,212,2644,200,10,1782
2126,762,629,579,212,2644,136,10,1782
2127,762,629,579,212,2644,136,14,1782
2128,762,629,579,212,171,136,14,1782
2129,762,629,579,212,171,136,14,1767
2130,762,629,579,212,171,137,14,1767
2131,762,629,579,212,171,137,10,1767
2132,762,126,579,212,171,137,10,1767
2133,101,126,579,212,171,137,10,1767
2134,101,126,560,212,171,137,10,1767
2135,101,126,560,198,171,137,10,1767
2136,101,126,560,198,126,137,10,1767
2137,101,126,560,198,126,137,10,1747
2138,101,126,560,198,126,82,10,1747
2139,101,126,560,198,126,82,14,1747
2140,101,304,560,198,126,82,14,1747
2141,101,304,560,198,126,82,14,1747
2142,101,304,549,198,126,82,14,1747
2143,101,304,549,198,126,82,14,1747
2144,101,304,549,198,215,82,14,1747
2145,101,304,549,198,215,82,14,1747
2146,101,727,549,198,215,82,14,1747
2147,101,727,569,198,215,82,14,1747
2148,101,727,569,200,215,82,14,1747
2149,37,727,569,200,215,82,14,1747
2150,37,727,569,200,215,82,14,1731
2151,37,727,569,200,215,82,10,1731
2152,37,727,569,200,258,82,10,1731
2153,37,727,569,200,258,91,10,1731
2154,37,727,569,200,258,91,10,1793
2155,37,727,569,200,258,91,16,1793
2156,37,2170,569,200,258,91,16,1793
2157,37,2170,569,209,258,91,16,1793
2158,37,2170,375,209,258,91,16,1793
2159,101,2170,375,209,258,91,16,1793
2160,101,2170,375,209,2125,91,16,1793
2161,101,2170,375,209,2125,82,16,1793
2162,101,2170,375,209,2125,82,16,1783
2163,101,2170,375,209,2125,82,14,1783
2164,101,177,375,209,2125,82,14,1783
2165,157,177,375,209,2125,82,14,1783
2166,157,177,941,209,2125,82,14,1783
2167,157,177,941,303,2125,82,14,1783
2168,157,177,941,303,184,82,14,1783
2169,157,177,941,303,184,82,14,1736
2170,157,177,941,303,184,82,14,1736
2171,157,177,941,303,184,82,10,1736
2172,157,565,941,303,184,82,10,1736
2173,102,565,941,303,184,82,10,1736
2174,102,565,553,303,184,82,10,1736
2175,102,565,553,200,184,82,10,1736
2176,102,565,553,200,126,82,10,1736
2177,102,565,553,200,126,82,10,1736
2178,102,497,553,200,126,82,10,1736
2179,101,497,553,200,126,82,10,1736
2180,101,497,556,200,126,82,10,1736
2181,101,497,556,200,126,82,10,1736
2182,101,497,556,200,126,82,10,1770
2183,101,497,556,200,126,82,14,1770
2184,101,497,556,200,126,82,14,1770
2185,101,497,556,200,126,81,14,1770
2186,101,497,556,293,126,81,14,1770
2187,101,497,688,293,126,81,14,1770
2188,101,497,688,293,126,81,14,1780
2189,101,497,688,293,126,81,14,1780
2190,101,155,688,293,126,81,14,1780
2191,101,155,688,293,126,81,14,1780
2192,101,155,688,293,1066,81,14,1780
2193,101,155,688,293,1066,81,14,1861
2194,101,155,688,293,1066,81,14,1861
2195,101,487,688,293,1066,81,14,1861
2196,106,487,688,293,1066,81,14,1861
2197,106,487,565,293,1066,81,14,1861
2198,106,487,565,212,1066,81,14,1861
2199,106,487,565,212,1066,82,14,1861
2200,106,487,565,212,2114,82,14,1861
2201,106,630,565,212,2114,82,14,1861
2202,101,630,565,212,2114,82,14,1861
2203,101,630,572,212,2114,82,14,1861
2204,101,630,572,212,2114,82,14,1861
2205,101,630,572,212,2114,150,14,1861
2206,101,630,572,212,2114,150,14,1768
2207,101,630,572,212,2114,150,14,1768
2208,101,630,572,212,144,150,14,1768
2209,101,630,572,209,144,150,14,1768
2210,101,630,572,209,144,150,14,1738
2211,101,630,372,209,144,150,14,1738
2212,142,630,372,209,144,150,14,1738
2213,142,630,372,209,144,135,14,1738
2214,142,630,372,209,144,135,10,1738
2215,142,124,372,209,144,135,10,1738
2216,142,124,372,209,196,135,10,1738
2217,142,124,372,209,196,81,10,1738
2218,142,124,372,209,196,81,10,1780
2219,142,124,372,209,196,81,10,1780
2220,142,274,372,209,196,81,10,1780
2221,101,274,372,209,196,81,10,1780
2222,101,274,827,209,196,81,10,1780
2223,101,274,827,293,196,81,10,1780
2224,101,274,827,293,126,81,10,1780
2225,101,274,827,293,126,81,10,1733
2226,101,274,827,293,126,123,10,1733
2227,101,274,827,293,126,123,10,1733
2228,101,169,827,293,126,123,10,1733
2229,153,169,827,293,126,123,10,1733
2230,153,169,815,293,126,123,10,1733
2231,153,169,815,296,126,123,10,1733
2232,153,169,815,296,126,123,10,1733
2233,153,169,815,296,126,82,10,1733
2234,153,485,815,296,126,82,10,1733
2235,101,485,815,296,126,82,10,1733
2236,101,485,571,296,126,82,10,1733
2237,101,485,571,200,126,82,10,1733
2238,101,485,571,200,126,82,10,1767
2239,101,485,571,200,126,82,10,1767
2240,101,485,571,200,3232,82,10,1767
2241,101,485,571,200,3232,81,10,1767
2242,101,485,571,200,3232,81,10,1755
2243,101,485,571,200,3232,81,10,1755
2244,101,499,571,200,3232,81,10,1755
2245,101,499,571,200,3232,81,10,1755
2246,101,499,622,200,3232,81,10,1755
2247,101,499,622,212,3232,81,10,1755
2248,101,499,622,212,3232,81,10,1795
2249,101,499,622,212,3232,81,10,1795
2250,101,500,622,212,3232,81,10,1795
2251,101,500,622,212,3232,81,10,1795
2252,101,500,564,212,3232,81,10,1795
2253,101,500,564,212,3232,81,10,1795
2254,101,500,564,212,3232,80,10,1795
2255,101,500,564,212,129,80,10,1795
2256,101,500,564,212,126,80,10,1795
2257,101,112,564,212,126,80,10,1795
2258,101,112,564,212,126,80,10,1795
2259,101,112,579,212,126,80,10,1795
2260,101,112,579,214,126,80,10,1795
2261,101,112,579,214,126,85,10,1795
2262,101,112,579,214,126,85,10,1768
2263,101,112,579,214,126,85,14,1768
2264,101,112,579,214,126,81,14,1768
2265,101,112,579,214,387,81,14,1768
2266,101,112,579,214,387,81,14,1768
2267,101,2520,579,214,387,81,14,1768
2268,101,2520,579,376,387,81,14,1768
2269,101,2520,579,376,387,81,14,1739
2270,101,2520,376,376,387,81,14,1739
2271,103,2520,376,376,387,81,14,1739
2272,103,2520,376,376,387,82,14,1739
2273,103,2520,376,376,279,82,14,1739
2274,103,2520,376,376,279,82,14,1782
2275,103,2520,376,376,279,82,15,1782
2276,103,127,376,376,279,82,15,1782
2277,101,127,376,376,279,82,15,1782
2278,101,127,556,376,279,82,15,1782
2279,101,127,556,209,279,82,15,1782
2280,101,127,556,209,279,127,15,1782
2281,101,127,556,209,130,127,15,1782
2282,101,127,556,209,130,127,15,1891
2283,101,127,556,209,130,127,10,1891
2284,101,486,556,209,130,127,10,1891
2285,102,486,556,209,130,127,10,1891
2286,102,486,647,209,130,127,10,1891
2287,102,486,647,254,130,127,10,1891
2288,102,486,647,254,709,127,10,1891
2289,102,514,647,254,709,127,10,1891
2290,101,514,647,254,709,127,10,1891
2291,101,514,612,254,709,127,10,1891
2292,101,514,612,257,709,127,10,1891
2293,101,514,612,257,709,150,10,1891
2294,101,514,612,257,709,150,10,1774
2295,101,514,612,257,709,150,15,1774
2296,101,514,612,257,1735,150,15,1774
2297,101,514,1036,257,1735,150,15,1774
2298,101,514,1036,386,1735,150,15,1774
2299,101,514,1036,386,1735,150,15,1775
2300,101,514,1036,386,1735,84,15,1775
2301,101,514,1036,386,1735,84,10,1775
2302,101,221,1036,386,1735,84,10,1775
2303,153,221,1036,386,1735,84,10,1775
2304,153,221,1036,386,563,84,10,1775
2305,153,221,1036,386,563,84,10,1737
2306,153,221,1036,386,563,321,10,1737
2307,153,221,1036,386,563,321,10,1737
2308,153,169,1036,386,563,321,10,1737
2309,116,169,1036,386,563,321,10,1737
2310,116,169,559,386,563,321,10,1737
2311,116,169,559,201,563,321,10,1737
2312,116,169,559,201,126,321,10,1737
2313,116,169,559,201,126,405,10,1737
2314,116,169,559,201,126,405,10,1772
2315,116,169,559,201,126,405,14,1772
2316,116,2070,559,201,126,405,14,1772
2317,116,2070,559,198,126,405,14,1772
2318,116,2070,372,198,126,405,14,1772
2319,103,2070,372,198,126,405,14,1772
2320,103,2070,372,198,185,405,14,1772
2321,103,2070,372,198,185,91,14,1772
2322,103,2048,372,198,185,91,14,1772
2323,103,2048,372,197,185,91,14,1772
2324,103,2048,372,197,185,91,14,1749
2325,103,2048,373,197,185,91,14,1749
2326,103,2048,373,197,185,91,14,1749
2327,103,2048,373,197,185,91,10,1749
2328,103,2048,373,197,220,91,10,1749
2329,103,2048,373,197,220,127,10,1749
2330,103,2048,373,197,220,127,10,1775
2331,103,2048,373,197,220,127,10,1775
2332,103,472,373,197,220,127,10,1775
2333,101,472,373,197,220,127,10,1775
2334,101,472,574,197,220,127,10,1775
2335,101,472,574,211,220,127,10,1775
2336,101,472,574,211,185,127,10,1775
2337,101,472,574,211,185,127,10,1806
2338,101,472,574,211,185,127,14,1806
2339,101,113,574,211,185,127,14,1806
2340,102,113,574,211,185,127,14,1806
2341,102,113,573,211,185,127,14,1806
2342,102,113,573,210,185,127,14,1806
2343,102,113,573,210,185,86,14,1806
2344,102,113,573,210,125,86,14,1806
2345,102,170,573,210,125,86,14,1806
2346,153,170,573,210,125,86,14,1806
2347,153,170,562,210,125,86,14,1806
2348,153,170,562,213,125,86,14,1806
2349,153,170,562,213,125,82,14,1806
2350,153,170,562,213,125,82,14,1755
2351,153,170,562,213,125,82,10,1755
2352,153,170,562,213,1896,82,10,1755
2353,153,170,562,213,1896,82,10,1751
2354,153,170,562,213,1896,373,10,1751
2355,153,170,562,213,1896,373,10,1751
2356,153,2029,562,213,1896,373,10,1751
2357,153,2029,562,198,1896,373,10,1751
2358,153,2029,372,198,1896,373,10,1751
2359,104,2029,372,198,1896,373,10,1751
2360,104,2029,372,198,129,373,10,1751
2361,104,2029,372,198,129,91,10,1751
2362,104,2029,372,198,129,91,10,1767
2363,104,2029,372,198,129,91,14,1767
2364,104,495,372,198,129,91,14,1767
2365,101,495,372,198,129,91,14,1767
2366,101,495,562,198,129,91,14,1767
2367,101,495,562,211,129,91,14,1767
2368,101,495,562,211,196,91,14,1767
2369,101,495,562,211,196,91,14,1790
2370,101,495,562,211,196,91,14,1790
2371,101,499,562,211,196,91,14,1790
2372,101,499,562,211,196,91,14,1790
2373,101,499,568,211,196,91,14,1790
2374,101,499,568,212,196,91,14,1790
2375,101,499,568,212,196,87,14,1790
2376,101,499,568,212,186,87,14,1790
2377,101,659,568,212,186,87,14,1790
2378,722,659,568,212,186,87,14,1790
2379,722,659,579,212,186,87,14,1790
2380,722,659,579,215,186,87,14,1790
2381,722,659,579,215,186,87,14,1737
2382,722,659,579,215,186,186,14,1737
2383,722,659,579,215,186,186,10,1737
2384,722,659,579,215,125,186,10,1737
2385,722,486,579,215,125,186,10,1737
2386,101,486,579,215,125,186,10,1737
2387,101,486,579,215,125,186,10,1737
2388,101,486,579,212,125,186,10,1737
2389,101,486,579,212,125,403,10,1737
2390,101,486,579,212,125,403,10,1808
2391,101,486,579,212,125,403,15,1808
2392,101,486,579,212,126,403,15,1808
2393,101,486,579,212,126,403,15,1746
2394,101,486,579,212,126,353,15,1746
2395,101,486,579,212,126,353,15,1746
2396,101,117,579,212,126,353,15,1746
2397,132,117,579,212,126,353,15,1746
2398,132,117,560,212,126,353,15,1746
2399,132,117,560,200,126,353,15,1746
2400,132,117,560,200,126,353,15,1746
2401,132,117,560,200,126,353,15,1781
2402,132,117,560,200,126,140,15,1781
2403,132,117,560,200,126,140,15,1781
2404,132,2048,560,200,126,140,15,1781
2405,132,2048,560,197,126,140,15,1781
2406,132,2048,372,197,126,140,15,1781
2407,107,2048,372,197,126,140,15,1781
2408,107,2048,372,197,16976,140,15,1781
2409,107,2048,372,197,16976,136,15,1781
2410,107,497,372,197,16976,136,15,1781
2411,102,497,372,197,16976,136,15,1781
2412,102,497,616,197,16976,136,15,1781
2413,102,497,616,246,16976,136,15,1781
2414,102,497,616,246,16976,136,15,1739
2415,102,497,616,246,16976,136,10,1739
2416,102,497,616,246,552,136,10,1739
2417,102,497,616,246,552,80,10,1739
2418,102,497,616,246,552,80,10,1728
2419,102,497,616,246,552,80,14,1728
2420,102,528,616,246,552,80,14,1728
2421,101,528,616,246,552,80,14,1728
2422,101,528,577,246,552,80,14,1728
2423,101,528,577,212,552,80,14,1728
2424,101,528,577,212,125,80,14,1728
2425,101,528,577,212,125,80,14,1769
2426,101,528,577,212,125,80,14,1769
2427,101,115,577,212,125,80,14,1769
2428,101,115,577,212,125,80,14,1769
2429,101,115,563,212,125,80,14,1769
2430,101,115,563,213,125,80,14,1769
2431,101,115,563,213,125,84,14,1769
2432,101,115,563,213,189,84,14,1769
2433,101,113,563,213,189,84,14,1769
2434,101,113,563,213,189,84,14,1769
2435,101,113,555,213,189,84,14,1769
2436,101,113,555,209,189,84,14,1769
2437,101,113,555,209,189,86,14,1769
2438,101,113,555,209,189,86,14,1739
2439,101,113,555,209,189,86,10,1739
2440,101,113,555,209,188,86,10,1739
2441,101,113,555,209,188,82,10,1739
2442,101,113,555,209,188,82,10,1770
2443,101,113,555,209,188,82,14,1770
2444,101,2205,555,209,188,82,14,1770
2445,101,2205,555,198,188,82,14,1770
2446,101,2205,314,198,188,82,14,1770
2447,102,2205,314,198,188,82,14,1770
2448,102,2205,314,198,2642,82,14,1770
2449,102,2205,314,198,2642,80,14,1770
2450,102,2205,314,198,2642,80,14,1781
2451,102,2205,314,198,2642,80,10,1781
2452,102,684,314,198,2642,80,10,1781
2453,723,684,314,198,2642,80,10,1781
2454,723,684,578,198,2642,80,10,1781
2455,723,684,578,215,2642,80,10,1781
2456,723,684,578,215,276,80,10,1781
2457,723,684,578,215,276,148,10,1781
2458,723,684,578,215,276,148,10,1811
2459,723,684,578,215,276,148,10,1811
2460,723,2039,578,215,276,148,10,1811
2461,723,2039,578,210,276,148,10,1811
2462,723,2039,386,210,276,148,10,1811
2463,147,2039,386,210,276,148,10,1811
2464,147,113,386,210,276,148,10,1811
2465,102,113,386,210,276,148,10,1811
2466,102,113,558,210,276,148,10,1811
2467,102,113,558,209,276,148,10,1811
2468,102,113,558,209,276,81,10,1811
2469,102,113,558,209,276,81,10,1795
2470,102,113,558,209,1004,81,10,1795
2471,102,113,558,209,1004,81,10,1795
2472,102,501,558,209,1004,81,10,1795
2473,101,501,558,209,1004,81,10,1795
2474,101,501,576,209,1004,81,10,1795
2475,101,501,576,212,1004,81,10,1795
2476,101,501,576,212,1004,81,10,1812
2477,101,501,576,212,1004,87,10,1812
2478,101,501,576,212,274,87,10,1812
2479,101,501,576,212,274,87,10,1812
2480,101,501,576,212,274,87,10,1774
2481,101,501,576,212,274,85,10,1774
2482,101,501,576,212,126,85,10,1774
2483,101,501,576,212,126,85,10,1774
2484,101,497,576,212,126,85,10,1774
2485,101,497,576,212,126,85,10,1774
2486,101,497,562,212,126,85,10,1774
2487,101,497,562,201,126,85,10,1774
2488,101,497,562,201,126,85,10,1803
2489,101,497,562,201,126,137,10,1803
2490,101,497,562,201,127,137,10,1803
2491,101,497,562,201,127,137,15,1803
2492,101,484,562,201,127,137,15,1803
2493,102,484,562,201,127,137,15,1803
2494,102,484,552,201,127,137,15,1803
2495,102,484,552,200,127,137,15,1803
2496,102,484,552,200,127,80,15,1803
2497,102,484,552,200,125,80,15,1803
2498,102,112,552,200,125,80,15,1803
2499,102,112,552,200,125,80,15,1803
2500,102,112,561,200,125,80,15,1803
2501,102,112,561,198,125,80,15,1803
2502,102,112,561,198,125,80,15,1785
2503,102,112,561,198,125,80,14,1785
2504,102,112,561,198,125,156,14,1785
2505,102,112,561,198,2518,156,14,1785
2506,102,112,561,198,2518,156,14,1845
2507,102,112,561,198,2518,156,15,1845
2508,102,127,561,198,2518,156,15,1845
2509,102,127,561,198,2518,156,15,1845
2510,102,127,569,198,2518,156,15,1845
2511,102,127,569,209,2518,156,15,1845
2512,102,127,569,209,127,156,15,1845
2513,102,127,569,209,127,156,15,1776
2514,102,127,569,209,127,156,14,1776
2515,102,112,569,209,127,156,14,1776
2516,102,112,569,209,127,156,14,1776
2517,102,112,558,209,127,156,14,1776
2518,102,112,558,210,127,156,14,1776
2519,102,112,558,210,127,81,14,1776
2520,102,112,558,210,275,81,14,1776
2521,102,727,558,210,275,81,14,1776
2522,102,727,694,210,275,81,14,1776
2523,102,727,694,285,275,81,14,1776
2524,102,727,694,285,275,81,14,1776
2525,102,727,694,285,275,81,14,1782
2526,102,727,694,285,275,84,14,1782
2527,102,727,694,285,275,84,14,1782
2528,102,727,694,285,127,84,14,1782
2529,102,727,694,285,127,84,14,1834
2530,102,727,694,285,127,88,14,1834
2531,102,727,694,285,127,88,15,1834
2532,102,169,694,285,127,88,15,1834
2533,153,169,694,285,127,88,15,1834
2534,153,169,548,285,127,88,15,1834
2535,153,169,548,198,127,88,15,1834
2536,153,169,548,198,126,88,15,1834
2537,153,169,548,198,126,88,15,1774
2538,153,169,548,198,126,219,15,1774
2539,153,169,548,198,126,219,10,1774
2540,153,844,548,198,126,219,10,1774
2541,153,844,561,198,126,219,10,1774
2542,153,844,561,200,126,219,10,1774
2543,109,844,561,200,126,219,10,1774
2544,109,844,561,200,752,219,10,1774
2545,109,844,561,200,752,83,10,1774
2546,109,834,561,200,752,83,10,1774
2547,109,834,557,200,752,83,10,1774
2548,109,834,557,200,752,83,10,1774
2549,101,834,557,200,752,83,10,1774
2550,101,834,557,200,752,83,10,1788
2551,101,834,557,200,752,83,15,1788
2552,101,834,557,200,606,83,15,1788
2553,101,834,557,200,606,183,15,1788
2554,101,834,827,200,606,183,15,1788
2555,101,834,827,290,606,183,15,1788
2556,101,834,827,290,606,183,15,1820
2557,101,834,827,290,606,183,15,1820
2558,101,484,827,290,606,183,15,1820
2559,102,484,827,290,606,183,15,1820
2560,102,484,827,290,196,183,15,1820
2561,102,484,827,290,196,82,15,1820
2562,102,484,827,290,196,82,15,1751
2563,102,484,827,290,196,82,10,1751
2564,102,839,827,290,196,82,10,1751
2565,102,839,582,290,196,82,10,1751
